index,image,annotator,description
1207,cuhk03/image=01_set=2_id=0364.png,A13,"A short and slim boy with short black hair. He wears glasses, a white t-shirt with black print at the front, black knee high shorts and black flip flops. The boy has his left side turned towards the camera and he is carrying a large black backpack."
1206,cuhk03/image=01_set=2_id=0363.png,A13,"A slim young man with fringe cut short black hair. He wears a black sweatshirt, black knee high shorts and black and white sport shoes. He might be carrying a large back pack and he is running. The young man has his left profile facing the camera."
1205,cuhk03/image=01_set=2_id=0362.png,A13,"A medium built and short young boy with slightly long black hair. He wears a black t-shirt, black pants and black and white shoes. He carries a black backpack and a black portfolio bag in his right hand. The man has his left side facing the camera."
1204,cuhk03/image=01_set=2_id=0361.png,A13,"A medium height young man with short black hair. He wears a white t-shirt along with black and ten shorts, black and white sport shoes and he carries a large black and white backpack. The man has his right profile facing the camera."
1203,cuhk03/image=01_set=2_id=0360.png,A13,"A slim young man with black hair and a fringe hair cut. He wears a light grey shirt, black high waist pants and holds his mobile phone with his right hand. The man has his left side facing the camera and he carries a cartoon colored large paper package with white dots and a black handle."
1202,cuhk03/image=01_set=2_id=0359.png,A13,An overweight and short young man with his back turned against the camera. The man has straight black hair and wears a black and white horizontal stripe t-shirt along with tight black pants and black and white sneakers.
1201,cuhk03/image=01_set=2_id=0358.png,A13,"A sim young man with short black hair and a dark complexion, wearing a black t-shirt on top of knee high black shorts and black flip flops. The young man has his back turned against the camera."
1200,cuhk03/image=01_set=2_id=0357.png,A13,A thin young man with straight and short black hair. He wears a polo neck white t-shirt with black horizontal stripes along with skinny fit black pants and black sneakers. He is carrying a black backpack and wearing glasses. The young man has his left side facing the camera as his talks on the phone which he holds in his right hand.
1199,cuhk03/image=01_set=2_id=0356.png,A13,"A medium height and young man with slightly long, straight black hair and probably glasses. He wears a black long sleeved sweatshirt, baggy dark colored pants and black and white shoes. The man carried a large black backpack and and holds a mobile phone in his left hand. The man has his back turned against the camera."
1198,cuhk03/image=01_set=2_id=0355.png,A13,"A very short and slim young man with short black hair. He wears a dark grey or dark blue t-shirt, dark colored shorts and black shoes and he carries a black laptop bag in his left hand. The man's left profile is facing the camera."
1197,cuhk03/image=01_set=2_id=0354.png,A13,"An overweight and probably middle aged woman with straight black medium length hair gathered into a high ponytail. She wears a loose black shirt with elbow length sleeves, black pants and probably glasses. The woman has her back turned against the camera."
1196,cuhk03/image=01_set=2_id=0353.png,A13,A medium built short man with short black hair. He wears a light beige or light grey t-shirt along with commando patterned cargo shorts and black flip flops. The man's left side is turned towards the camera.
1195,cuhk03/image=01_set=2_id=0352.png,A13,"A very skinny young woman with straight black hair. She wears a white t-shirt, skinny fit black pants and white sport shoes. She carries a dark colored shoulder bag on her left and her left profile is facing the camera."
1194,cuhk03/image=01_set=2_id=0351.png,A13,The profile of a short young man with a slightly long hair cut. He wears a short sleeved light blue or light grey shirt with tight black pants and white high neck sport shoes. He carries a dark colored bag on his left shoulder and talks on the phone which he holds with his right hand. The man has his left profile facing the camera.
1193,cuhk03/image=01_set=2_id=0350.png,A13,A very skinny and short young man with short black hair. He wears a light yellow short sleeved shirt with knee high black shorts and dark colored shoes. He carries a black laptop bag cross body and the man's left profile is facing the camera.
1192,cuhk03/image=01_set=2_id=0349.png,A13,"A short and young man with slightly long black hair, probably Asian. He wears a white, black and grey checked long sleeved shirt on top of skinny fit black jeans and white sport shoes. The young man's left side his turned against the camera. He has his hand in his pocket."
1191,cuhk03/image=01_set=2_id=0348.png,A13,"A very skinny young boy with short black hair and glasses. He wears a light grey t-shirt, light grey or light beige cargo shorts and black and white sneakers. He is carrying a large black laptop back on his right shoulder. The boy has his right side facing the camera."
1190,cuhk03/image=01_set=2_id=0347.png,A13,"A medium built man with black hair and a very dark complexion. He wears a black t-shirt, dark colored jeans and he has his back turned against the camera. He seems to have sideburns and a beard."
1189,cuhk03/image=01_set=2_id=0346.png,A13,"A young boy with black hair worn in a fringe haircut and glasses. He wears a white t-shirt, black pants and black shoes. He is carrying a large black backpack. The young boy's left side is facing the camera."
1188,cuhk03/image=01_set=2_id=0345.png,A13,"A young and short girl with straight black and long hair. She wears a white t-shirt under a black long sleeved cardigan along with black pants and white and black sport shoes. She also carries a large orange or red back pack and holds a white object, probably a tablet with her right hands. The girl has her right side facing the camera."
1187,cuhk03/image=01_set=2_id=0344.png,A13,"A young man with short black hair. He wears a mint green t-shirt, black baggy pants and white and black sport shoes. He is carrying a black long strapped bag cross body and he also seems to be wearing glasses. He has his left side facing the camera."
1186,cuhk03/image=01_set=2_id=0343.png,A13,A short and young man with short black hair he has his left side facing the camera and he wears a black t-shirt on top of dark colored bermuda pants along with white socks and black shoes. He is wearing a watch on his left wrist and carrying a black bag on his right shoulder. the man is also holding a black cased mobile phone in his left hand.
1185,cuhk03/image=01_set=2_id=0342.png,A13,"A short young man with black short hair. He wears a black t-shirt with white print in front of it, light beige pants and white and red Nike sport shoes. He is wearing black framed glasses and a black backpack. His front profile is facing the camera."
1184,cuhk03/image=01_set=2_id=0341.png,A13,A young and short man with slightly long hair. He wears a black t-shirt and a zipped sweater on top of it along with black knee high shorts and black and white sneakers. His front profile is facing the camera and he is holding a piece of paper in his hands.
1183,cuhk03/image=01_set=2_id=0340.png,A13,The profile of a short and medium built young man with dark complexion. He wears a long sleeved orange and red colored top along with black pants and black Nike shoes. He carries a large red backpack and seems to be wearing glasses and has his left side facing the camera.
1182,cuhk03/image=01_set=2_id=0339.png,A13,A lean young man with short black hair. He wears a white long sleeved top with green sleeves along with black pants and black and white sport shoes. He is carrying a large light beige backpack and might be holding a mobile phone in his right hand. The man has his back turned against the camera.
1181,cuhk03/image=01_set=2_id=0338.png,A13,A short medium built man with short black hair. He wears a white long sleeved shirt on top of black pants and black shoes. He is carrying a black backpack and he has his back turned against the camera.
1180,cuhk03/image=01_set=2_id=0337.png,A13,A slim young man with short black hair wearing glasses. He is wearing a black and white checked long sleeved shirt and black pants and he is carrying a large black backpack. The young man has his back turned against the camera.
1179,cuhk03/image=01_set=2_id=0336.png,A13,"A skinny young girl with straight black medium length hair. She wears a grey t-shirt, black skinny fit jeans and black flat shoes. She has her right side facing the camera and she is carrying a black laptop bag on her right arm. She is also carrying a black cardigan or scarf on her left shoulder and is holding a mobile phone with both hands."
1178,cuhk03/image=01_set=2_id=0335.png,A13,"A teenage boy with short black hair. He wears a white t-shirt, black pants and white shoes. He is carrying a large black backpack and he has his right side facing the camera. He might be holding something like mobile phone in his right hand."
1177,cuhk03/image=01_set=2_id=0334.png,A13,A young man with slightly dark colored long hair. He wears a dark grey sweater with a hood along with black pants and a black backpack. The man has his right side facing the camera and he is wearing black framed glasses.
1176,cuhk03/image=01_set=2_id=0333.png,A13,A thin young woman with shoulder length straight black hair. She wears a grey long sleeved zipped sweater and light beige mini shorts and black high neck shoes. She is holding a white folder in her right hand and she has her right side facing the camera.
1175,cuhk03/image=01_set=2_id=0332.png,A13,A thin young girl with straight black and long hair gathered into a high ponytail. She wears a black long cardigan on top of skinny fit black pants and black and white sport shoes.She seems to be wearing dark framed glasses and large white or silver colored headphones. The woman's right side is facing the camera.
1174,cuhk03/image=01_set=2_id=0331.png,A13,A lean young man with short black hair. He wears a red t-shirt and a grey sweatshirt on top of it along with black skinny fit pants and black and white sneakers. The man's left profile is facing the camera and he is talking on the phone which he is holding with his right hand. Her also seems to be holding something in his left hand.
1173,cuhk03/image=01_set=2_id=0330.png,A13,"A young woman with straight black hair. She wears a black long sleeved shirt, light grey jeans along with white sport shoes with three black stripes on both sides. She is carrying a very large black backpack. The woman's back is turned against the camera."
1172,cuhk03/image=01_set=2_id=0329.png,A13,"A skinny young girl with straight black long hair. She wears a grey t-shirt and a black cardigan on top and a super mini black skirt, black stockings and black shoes. She is carrying a light pink folder and her right side is facing the camera."
1171,cuhk03/image=01_set=2_id=0328.png,A13,"The profile of a slim man with short black hair. He wears a long sleeved black sweater, blue jean shorts and black and white shoes. The man is directly facing the camera."
1170,cuhk03/image=01_set=2_id=0327.png,A13,"A very young and slim woman with straight black long hair, wearing a black long sleeved top, a super mini black skirt with brown sandals. The woman's left profile is facing the camera and she is carrying a large orange beach bag on her left shoulder."
1169,cuhk03/image=01_set=2_id=0326.png,A13,a young and thin woman with straight black medium length hair wearing a black t-shirt on top of black bermuda pants and bright red nike sport shoes. The woman has her left side facing the camera and she is wearing a black watch on her left wrist.
1168,cuhk03/image=01_set=2_id=0325.png,A13,"A thin young man with black hair and a slightly dark complexion, wearing a black long sleeved top and grey pants. The man seems to have a beard and he is carrying a large black backpack. He has his right side facing the camera. He also seems to be wearing a black bandana."
1167,cuhk03/image=01_set=2_id=0324.png,A13,A young thin man with short black hair wearing a long sleeved light grey sweatshirt with a hood on top of dark colored jeans and black shoes. He is carrying a black backpack and his right side is facing the camera.
1166,cuhk03/image=01_set=2_id=0323.png,A13,The profile of a thin young man with short black hair and glasses. The man is wearing a black t-shirt with white writing printed on the chest area. He is wearing light beige pants and black sneakers. The man is carrying a black back pack and the front part of his body is facing the camera.
1165,cuhk03/image=01_set=2_id=0322.png,A13,A thin young man with short black hear. He is wearing a white t-shirt on top of black jeans and black and white sport shoes. He is carrying a large and black backpack and the young man has his left side facing the camera.
1164,cuhk03/image=01_set=2_id=0321.png,A13,A slim young women with black long hair. She s wearing a white top and a black long sleeved cardigan or shirt on top of it. She is also wearing skinny fit black pants and black high neck shoes. She seems to be talking on the phone which she is holding with her right arm and carrying a beige bag on her right shoulder. The young woman is walking towards the camera.
1163,cuhk03/image=01_set=2_id=0320.png,A13,A medium built child with glasses. He wears a navy t-shirt and black pants and black shoes. He is holding a large black laptop bag in is left hand and he has his left side facing the camera. He seems to be wearing a black watch on his left wrist.
1162,cuhk03/image=01_set=2_id=0319.png,A13,"A medium built man with dark and short hair, wearing a light grey sweatshirt with a hood on top of black pants and he is carrying a large black backpack and grey and white sneakers. The man has his left side turned against the camera."
1161,cuhk03/image=01_set=2_id=0318.png,A13,"The profile of a very thin young man, probably a teenager with short black hair. He wears a light grey long sleeved shirt on top of skinny fit black jeans and black and white sport shoes. He has his left side facing the camera and he is holding a black object like a tablet or a book with both hands."
1160,cuhk03/image=01_set=2_id=0317.png,A13,"A thin man with short black hair, wearing a grey short sleeved shirt, light grey pants and a black backpack. The man has his left side facing the camera."
1159,cuhk03/image=01_set=2_id=0316.png,A13,A thin woman wearing a scarf and holding a black umbrella. She is carrying a large and dark red backpack and wearing a long sleeved and long green and white checked shirt along with a pair of black pants and white sport shoes with three black stripes on both sides. She has her back turned against the camera.
1158,cuhk03/image=01_set=2_id=0315.png,A13,"A medium built young man with short black hair, wearing a white t-shirt with black motifs on the front, light beige shorts and black and white sport shoes. He is wearing a large black backpack and he is talking on the phone which he is holding with his right hand. The man seems to be wearing a black watch on his left wrist and has his left facing the camera."
1157,cuhk03/image=01_set=2_id=0314.png,A13,"A slim young man with short black hair wearing a light blue t-shirt, black pants and black shoes. He is carrying a very large orange colored backpack. He has his back turned against the camera. He seems to be holding something like a mobile phone in his right hand."
1156,cuhk03/image=01_set=2_id=0313.png,A13,"A thin young man, probably Asian. He wears a long sleeved black top, black skinny fit pants along with black shoes and he is carrying a black shoulder bag on his left shoulder. The man seems to be carrying a very large red object with his left hand and has his right side facing the camera."
1155,cuhk03/image=01_set=2_id=0312.png,A13,"A young slim man with short black hair, wearing a dark grey sweatshirt, black and white sport pants, probably with an Adidas logo on it along with red and white sport shoes. the man is carrying a black backpack and he is reading something like a magazine or a very large tablet which he is holding with both hands. He has his left side facing the camera."
1154,cuhk03/image=01_set=2_id=0311.png,A13,"A slim young man with a black t-shirt, black knee high shorts, black and white shoes and a large backpack with white zippers. The man seems to be wearing glasses and he has his left side facing the camera."
1153,cuhk03/image=01_set=2_id=0310.png,A13,A thin young man who is a brunette. He wears a light blue t-shirt and dark grey pants along with black shoes. He is carrying a large black backpack with neon yellow zippers and he has his back turned against the camera.
1152,cuhk03/image=01_set=2_id=0309.png,A13,"A slim young man with short black hair, wearing a light grey long sleeved top with white stripes along with black jeans and black shoes. He is carrying a black backpack and a grey sport bag with his right arm. The man has his back turned against the camera."
1151,cuhk03/image=01_set=2_id=0308.png,A13,"A slim male teenager with short black hair. He wears a black t-shirt with a light grey zipper sweater on top of it. He is also wearing skinny fit black pants, white sport shoes and he is carrying a black backpack. The teenager's front is facing the camera."
1150,cuhk03/image=01_set=2_id=0307.png,A13,A profile of a young and thin man with short black hair. He is wearing a black and white striped t-shirt and a dark colored jacket on top of it. He is also wearing dark pants and white sport shoes. He might be carrying a black backpack and a newspaper under his right arm. The man has his right side facing the camera.
1149,cuhk03/image=01_set=2_id=0306.png,A13,"A profile of a medium built woman with straight black and long hair. She wears a long black jacket, black jeans and black shoes. She is carrying a large yellow backpack and she is holding a very long white object which seems like a rolled up banner with both hands."
1148,cuhk03/image=01_set=2_id=0305.png,A13,A slim female teenager with long black hair tied into a low ponytail. She wears a checked dark colored shirt and black skinny fit pants along with black and white sneakers and a black backpack. The teenager has her bask turned against the camera.
1147,cuhk03/image=01_set=2_id=0304.png,A13,"A thin young man with short black hair, wearing a long sleeved black sweatshirt with a hood, dark colored jeans, white sport shoes and a large black backpack. The man has his right side facing the camera. He might be wearing glasses."
1146,cuhk03/image=01_set=2_id=0303.png,A13,"A short male teenager or young man with short black hair. He wears glasses, a light grey long sleeved shirt, knee high black shorts and black shoes. The man has his left side facing the camera and he is holding a bright green folder in his left hand. He has his left side facing the camera."
1145,cuhk03/image=01_set=2_id=0302.png,A13,A short and young woman with shoulder length straight black hair. She wears a white t-shirt with a black jacket on top of it. She is also wearing skinny fit black jeans and black and white sneakers. The woman is carrying a large black shoulder bag on her right shoulder and has her left side facing the camera.
1144,cuhk03/image=01_set=2_id=0301.png,A13,"A medium built young man with short black hair. He is wearing a light grey long sleeved top with dark grey stripes, black pants and a black backpack. He is also wearing glasses and he has his right side facing the camera."
1143,cuhk03/image=01_set=2_id=0300.png,A13,"A thin young woman with long, straight black hair. She is wearing a sleeveless dore top, white pants and black falt shoesç She is carrying a green beach bag with dark brown straps on her right shoulder. She has her back turned against the camera."
1142,cuhk03/image=01_set=2_id=0299.png,A13,"A slim woman with straight, long, black hair. She wears a dark brown long sleeved top, a light beige knee high skirt and black stockings along with black and white shoes. She seems to be carrying a beige clutch with her right hand. The young woman has her right side facing the camera."
1141,cuhk03/image=01_set=2_id=0298.png,A13,"A very short and slim female teenager with straight black hair, gathered into a ponytail. She wears a grey long sleeved top, black pedal pushers and white sport shoes. She is carrying a large white beach bag with green motifs on it. She seems to be wearing glasses. The teenager has her right side facing the camera."
1140,cuhk03/image=01_set=2_id=0297.png,A13,"A slim young male teenager with short black hair, wearing a dark grey t-shirt knee high black and tight shorts and black and white sport shoes. He is carrying a black backpack and has his right side facing the camera."
1139,cuhk03/image=01_set=2_id=0296.png,A13,A young and slim female with straight black and long her wearing a long light grey cardigan and light colored shorts along with light grey sport shoes. She is carrying a very large light beige backpack and seems to be holding something with both hands. She has her back turned against the camera.
1138,cuhk03/image=01_set=2_id=0295.png,A13,"A thin female teenager with long and straight black hair with fringes. She wears a white t-shirt, black mini shorts and black shoes. She is carrying a light beige cardigan with her left hand and a white and black mobile phone with her right hand. She has her left side facing the camera."
1137,cuhk03/image=01_set=2_id=0294.png,A13,"A very skinny young woman with long dark hair, wearing a black and long sleeved top, blue jeans along with black and white sneakers with white laces. She is carrying a black bag on her right shoulder and has her left side facing the camera."
1136,cuhk03/image=01_set=2_id=0293.png,A13,"A thin young man with short black hair. He is wearing a white t-shirt, black pants and black shoes. He is carrying a large black backpack and has his right side facing the camera. He might be holding a black cased mobile phone in his right hand."
1135,cuhk03/image=01_set=2_id=0292.png,A13,"A medium built young man with short black hair. He is wearing a white t-shirt, black baggy pants and is talking on the phone which he is holding with his right hand. The man has his right side facing the camera."
1134,cuhk03/image=01_set=2_id=0291.png,A13,"A very skinny young man with short black hair, wearing a dark red t-shirt, black cargo shorts and black and white shoes. He is carrying a large black backpack and might be wearing glasses. He has his right facing the camera."
1133,cuhk03/image=01_set=2_id=0290.png,A13,"A skinny young man, possibly a teenager with short black hair, wearing a black t-shirt, black shorts, black and white sport shoes and a large black backpack. He has his right side facing the camera."
1132,cuhk03/image=01_set=2_id=0289.png,A13,"a skinny young man with short black hair. He wears a red long sleeved shirt with its sleeves rolled up to his elbows, dark grey pants and a large dark colored backpack. He seems to be wearing glasses and he has his right facing the camera."
1131,cuhk03/image=01_set=2_id=0288.png,A13,"A skinny male teenager with short black hair, wearing a black sweater with a hood, knee high black shorts and black shoes. He is carrying a large black backpack and wearing black framed glasses."
1130,cuhk03/image=01_set=2_id=0287.png,A13,A medium built man with short black hair. He wears a long sleeved white shirt with black pants and black shoes. He is carrying a large black shoulder bag on his right shoulder and his left side is facing the camera.
1129,cuhk03/image=01_set=2_id=0286.png,A13,"A hunchy looking young and slim male teenager with short black hair. He wears a black t-shirt, black pants and black and white shoes. He is carrying a folder or a bag under his left arm and he seems like wearing glasses. The man's right side is facing the camera."
1128,cuhk03/image=01_set=2_id=0285.png,A13,"A thin young man with short black hair, wearing a black polo neck shirt and light grey pants. He is carrying what seems to be a black lap top bag on his left shoulder and holding a jacket with his right hand. The man's right side is facing the camera."
1127,cuhk03/image=01_set=2_id=0284.png,A13,"A thin and young man with short black hair. He wears a white shirt, a black sleeveless vast on top of it along with black pants and black and white sneakers. The man is carrying a black laptop bag with his left hand and another black bag with on his right shoulder. His right side is facing the camera."
1126,cuhk03/image=01_set=2_id=0283.png,A13,"A skinny young woman with dark wavy hair. She wears a very light green long sleeved top and shorts in the same color along with grey and black shoes. She seems to be carrying a bag on her right shoulder while holding something with both hands, examining it. the woman's left side is facing the camera."
1125,cuhk03/image=01_set=2_id=0282.png,A13,"A thin young woman with long straight and black hair. She wears a white t-shirt, black mini shorts and black shoes. She is facing the camera and seems to have a smile on her face. The woman is holding a light colored bag and a mobile phone with her right hand."
1124,cuhk03/image=01_set=2_id=0281.png,A13,"A medium built woman with long and straight black hair. She wears a red and white striped top with a black jacket on top of it, a pair of dark colored pants and white sneakers. The woman has her left facing the camera and she is carrying a black cased mobile phone in her right hand while carrying a flask in her left hand."
1123,cuhk03/image=01_set=2_id=0280.png,A13,"A slim young woman with straight black shoulder length hair. She wears a light grey cardigan, tight black pants and black shoes. The woman has her right facing the camera and she is carrying a white and black beach bag with red straps."
1122,cuhk03/image=01_set=2_id=0279.png,A13,"A young medium built woman with shoulder length straight black hair. She wears a white t-shirt with a black print on the front, a black short sleeved shirt with its buttons undone, knee high dark grey colored shorts and black and white sneakers. The woman's carrying a black backpack and a white package in her left hand. She has her left facing the camera."
1121,cuhk03/image=01_set=2_id=0278.png,A13,"A very skinny male teenager with short black hair. He wears a black t-shirt, beige colored skinny fit pants, white sport shoes and glasses. He has his right facing the camera."
1120,cuhk03/image=01_set=2_id=0277.png,A13,"A skinny young woman with shoulder length black hair. She wears a red t-shirt, black super mini shorts or a skirt and white and red flat shoes. She is carrying a black laptop bag on her left shoulder and she seems to be holding a black object in her right hand. The woman has her right side facing the camera."
1119,cuhk03/image=01_set=2_id=0276.png,A13,"A thin and young woman with straight black shoulder length hair. She is wearing a white top with long and black sleeves, skinny dark colored pants and black shoes. She is carrying a light beige shoulder bag on her right shoulder and a black cardigan or jacket in her right hand. The woman's right is facing the camera."
1118,cuhk03/image=01_set=2_id=0275.png,A13,"A medium built middle aged man with short black hair. The man is wearing a light grey long sleeved shirt with its sleeves rolled up to his elbows, very light beige fabric pants and white or light grey shoes. The man looks like he is carrying a black shoulder bag on his right shoulder and he is holding some documents or a white covered magazine in his left hand. His left is facing the camera."
1117,cuhk03/image=01_set=2_id=0274.png,A13,"A very skinny male teenager with short black hair, wearing sun glasses, a light grey long sleeved shirt, black pants and black shoes. He is carrying a black backpack and his left side is facing the camera."
1116,cuhk03/image=01_set=2_id=0273.png,A13,"A young skinny and short man with short black hair. He is wearing a white t-shirt, dark grey or black knee high shorts, brown sandals or shoes and he is carrying a large and and long strapped black shoulder bag on his left arm. The man's back is turned against the camera."
1115,cuhk03/image=01_set=2_id=0272.png,A13,"A thin young woman with long straight black hair, wearing a white t-shirt with black short sleeves, black skinny fit pants along with white sport shoes. She is carrying a large beach bag looking shoulder bag with white and dark green horizontal stripes. She is also carrying something like a small white hand bang with her left hand. The woman has her left profile facing the camera."
1114,cuhk03/image=01_set=2_id=0271.png,A13,"A thin young woman with straight black medium length hair, wearing a long sleeved and long checked dark green,black and white shirt, light grey pants and white sport shoes with three black stripes on each side. She has her left facing the camera. She seems to be holding something like a clutch in her right hand."
1113,cuhk03/image=01_set=2_id=0270.png,A13,"A very thin and short middle aged man with short black hair, The man is wearing glasses with black frames, a long sleeved black shirty and black pants along with black and white sneakers. He might be carrying a bag on his right shoulder. His left profile is facing the camera."
1112,cuhk03/image=01_set=2_id=0269.png,A13,"A chubby young man with a bob style slightly long black hair. The man is wearing a v-necked dark grey t-shirt, black pants and black and white sneakers. He is carrying a long strapped large grey and black bag on his left shoulder and his left side is facing the camera."
1111,cuhk03/image=01_set=2_id=0268.png,A13,A skinny young and short woman with medium length straight black hair. She is wearing a white shirt and a black cardigan on top of it. She has buttons done and she is wearing a very light grey skinny fit pair of jeans along with black and white sneakers. The woman is carrying a dark colored backpack and she has her left side facing the camera.
1110,cuhk03/image=01_set=2_id=0267.png,A13,"A chubby young man with slightly long hair, wearing a light grey t-shirt, black pants and black and white sport shoes. The man is carrying a large black backpack and he is wearing glasses. His left side is facing the camera."
1109,cuhk03/image=01_set=2_id=0266.png,A13,"A skinny young man with black hair, wearing a mint green t-shirt, black pants and black framed glasses. The man has a slightly dark complexion and he is carrying a black laptop bag with his right hand. The man's right side is facing the camera."
1108,cuhk03/image=01_set=2_id=0265.png,A13,"A thin and young Asian man with bronze tan and dark hair. He is wearing a navy t-shirt, knee high black shorts and red or maroon flip flops. The man is carrying what seems to be a black lap top under his left arm and he has his back turned against the camera."
1107,cuhk03/image=01_set=2_id=0264.png,A13,"A medium built female with straight black and medium sized hair, wearing a black and white or grey horizontal striped long sleeved top, black jeans and black shoes. She carries a large orange or red backpack and her left side is facing the camera."
1106,cuhk03/image=01_set=2_id=0263.png,A13,"A short and young man with slightly dark complexion. He may possibly be from the Philippines or Malaysia. He is wearing a mint green, short sleeved t-shirt along with black pants and black and white shoes. He is carrying a black backpack and the left side of his body is facing the camera. The man is holding what seems to be a sheet or a magazine with his left hand and he is reading it."
1105,cuhk03/image=01_set=2_id=0262.png,A13,"A young and short medium built Asian man with a bronze complexion, wearing a white and red horizontal striped polo neck t-shirt, a yellowish beige vest with its buttons open, black pants and white sport shoes. The man is carrying a black back pack and holding what seems to be a white cased mobile phone in his left hand. The man's front is facing the camera."
1104,cuhk03/image=01_set=2_id=0261.png,A13,"A very skinny and short young man with short and black hair, wearing a white t-shirt with thin black and horizontal stripes, a very light grey or ice blue pants and white sport shoes. The man is wearing a long strapped cross body bag and carrying another bag with his right hand. The man's left side is facing the camera."
1103,cuhk03/image=01_set=2_id=0260.png,A13,"A medium built young man, wearing a black polo neck t-shirt, very light beige knee high and baggy shorts along with high neck orange or light brown shoes. The man is carrying a large red backpack and he might be wearing a black watch on his right wrist. The man's left side is facing the camera."
1102,cuhk03/image=01_set=2_id=0259.png,A13,A very skinny and short young man with short black hair. the man's wearing a long sleeved and dark colored shirt along with light beige cargo shorts and white flip flops. The man's left side is facing the camera.
1101,cuhk03/image=01_set=2_id=0258.png,A13,A short and young man who has a slightly dark complexion. He may possibly be from the Philippines or Malaysia. He is wearing a very light green short sleeved shirt along with dark grey pants and black and white shoes. He is carrying a black back pack and the right side of his body and his whole face can be seen.
1100,cuhk03/image=01_set=2_id=0257.png,A13,"A thin man with short black hair who is wearing a black jacket, grey fabric and not to tight fitting pants along with black and shoe. the man might be carrying a dark colored backpack and his front is facing the camera."
1099,cuhk03/image=01_set=2_id=0256.png,A13,"A young and medium built man, probably Asian. The man is wearing a black polo neck shirt, dark grey pants and black shiny shoes. His front is facing the camera and he seems to smiling and his mouth is slightly open."
1098,cuhk03/image=01_set=2_id=0255.png,A13,"The profile of a very skinny young man with short black hair, wearing a light colored and long sleeved shirt, black pants along with white shoes and a very large backpack. The man's back is turned against the camera."
1097,cuhk03/image=01_set=2_id=0254.png,A13,"A young and very skinny man with short dark hair wearing a light beige t-shirt, black pants and white sport shoes with three black stripes on the sides. He is carrying a large black backpack and his right side is facing the camera."
1096,cuhk03/image=01_set=2_id=0253.png,A13,"A young and slightly hunchbacked male with short black hair. The man who is probably Asian, wears a white t-shirt with a large black print on the front along with dark colored pants and black and white shoes. He is carrying a beige shoulder bag on his right shoulder and his right profile is turned against the camera."
1095,cuhk03/image=01_set=2_id=0252.png,A13,"A young and very skinny man with short black and straight hair, wearing a long sleeved shirt with tight fitting black pants and black and white sneakers. The man is carrying a long strapped black bag on his right shoulder and he is holding a mobile phone with his right hand. The man's right side is facing the camera."
1094,cuhk03/image=01_set=2_id=0251.png,A13,"A very short young woman or a teenager with black hair tied into a bun, wearing a black polo neck t-shirt with skinny black jeans along with black and white sport shoes. She is carrying a black bag on her right shoulder and has her back turned against the camera."
1093,cuhk03/image=01_set=2_id=0250.png,A13,"A thin woman with straight black medium length hair, wearing a dark colored and long sleeved shirt, black pants and black flat shoes. She is carrying a large light brown or orange bag on her right shoulder. Her back is turned against the camera."
1092,cuhk03/image=01_set=2_id=0249.png,A13,"A slim male teenager with short black hair, wearing a white t-shirt wit ha large red and white print on the front, black knee length shorts and high neck black and white sneakers. The teenager is carrying a large backpack and his right side is facing the camera. His mouth seems to be slightly open."
1091,cuhk03/image=01_set=2_id=0248.png,A13,"A thin man with short black hair, wearing a black t-shirt, dark beige pants and black and white sport shoes. The man's left profile is facing the camera and he might be carrying something like a folder with his right hand."
1090,cuhk03/image=01_set=2_id=0247.png,A13,"The left profile of a skinny women with straight black and short hair. She is wearing a grey and white t-shirt, dark coulred pants and yellow shoes. She is wearing a watch on her left wrist and her left side is facing the camera. She also seems to be wearing a black shoulder bag on her right shoulder."
1089,cuhk03/image=01_set=2_id=0246.png,A13,"A young and slim woman with straight black medium length hair, wearing a red and white horizontal striped top, a black skirt and light colored shoes which seem to be high heeled. She is carrying a beige bag on her left shoulder and holding a white package which seems to be a folder with her left hand. She also seems to be wearing a bracelet or a watch on her left wrist. Her left side is facing the camera."
1088,cuhk03/image=01_set=2_id=0245.png,A13,"A very slim young man with short black hair, wearing a dark colored t-shirt, grey pants and yellow or brown shoes. The man is carrying a large black backpack and his right side is facing the camera. His neck and Adam's apple attract notice."
1087,cuhk03/image=01_set=2_id=0244.png,A13,"A young and short woman with straight black medium sized hair, wearing black and white top with large horizontal stripes, tight black pants and white sport shoes along with a white or grey shoulder bag on her right shoulder. She has her right side facing the camera."
1086,cuhk03/image=01_set=2_id=0243.png,A13,"A young and short female teenager with straight black and medium length hair, wearing a green top and a light grey cardigan on top along with dark colored pants and black and white shoes. She is carrying a black shoulder bag on her right arm and she seems to be smiling. Her left side is facing the camera."
1085,cuhk03/image=01_set=2_id=0242.png,A13,"A young and slim girl with straight black and medium sized hair gathered into a high ponytail, wearing a grey polo neck t-shirt, black pants, red and white sport shoes and carrying a large black shoulder bag on her right shoulder. She has a light grey cardigan or shirt tied around her hips and her right is facing the camera."
1084,cuhk03/image=01_set=2_id=0241.png,A13,"A very slim young man with short black hair, wearing a white or light grey shirt, black pants, white and black pants along with black and white sport shoes. He is carrying a black backpack and is holding a mobile phone in his right hand. His right side is facing the camera."
1083,cuhk03/image=01_set=2_id=0240.png,A13,"A slim man with short black hair, wearing a checked green-white-black long sleeved shirt, black pants and a black backpack. His back is turned against the camera."
